"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"30/11/2021","GGBL","1.81","0.90","1.80","1.80","1.80","1.80","0","","1.80","10.0000","18.0000"
"30/11/2021","GLD","108.60","97.30","108.60","108.60","108.60","108.60","0","","","0.0000","0.0000"
"30/11/2021","GOIL","1.82","1.50","1.82","1.82","1.82","1.82","0","1.82","1.85","0.0000","0.0000"
"30/11/2021","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","9.50","0.0000","0.0000"
"30/11/2021","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.0000","0.0000"
"30/11/2021","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0","","0.05","0.0000","0.0000"
"30/11/2021","MAC","5.98","5.39","5.39","5.39","5.39","5.39","0","","","0.0000","0.0000"
"30/11/2021","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"30/11/2021","MTNGH","1.33","0.64","1.20","1.20","1.20","1.20","0","1.08","1.20","868940.0000","1042728.0000"
"30/11/2021","PBC","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"30/11/2021","POP","0.65","0.60","0.65","0.65","0.65","0.65","0","","","0.0000","0.0000"
"30/11/2021","RBGH","0.60","0.41","0.60","0.60","0.60","0.60","0","0.60","","0.0000","0.0000"
"30/11/2021","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"30/11/2021","SCB","20.35","16.31","20.35","20.35","20.35","20.35","0","20.35","","290.0000","5901.5000"
"30/11/2021","SCB PREF","0.90","0.87","0.90","0.90","0.90","0.90","0","0.90","","0.0000","0.0000"
"30/11/2021","SIC","0.08","0.07","0.07","0.07","0.07","0.07","0","0.07","","120.0000","8.4000"
"30/11/2021","SOGEGH","1.25","0.64","1.20","1.20","1.20","1.20","0","1.08","1.20","537.0000","644.4000"
"30/11/2021","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.0000","0.0000"
"30/11/2021","TBL","0.34","0.34","0.34","0.34","0.34","0.34","0","0.35","","0.0000","0.0000"
"30/11/2021","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","7.0000","83.4400"
"30/11/2021","TOTAL","5.52","2.83","5.49","5.49","5.49","5.49","0","5.02","5.49","362.0000","1987.3800"
"30/11/2021","UNIL","8.29","2.00","5.89","5.89","5.89","5.89","0","","5.89","66.0000","388.7400"
"29/11/2021","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","0.41","0.0000","0.0000"
"29/11/2021","ACCESS","4.39","3.15","3.15","3.15","3.15","3.15","0","","","0.0000","0.0000"
"29/11/2021","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","5.06","","0.0000","0.0000"
"29/11/2021","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.0000","0.0000"
"29/11/2021","ALW","0.11","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.0000","0.0000"
"29/11/2021","BOPP","6.65","2.00","6.65","6.65","6.65","6.65","0","","6.65","0.0000","0.0000"
"29/11/2021","CAL","0.87","0.60","0.87","0.87","0.87","0.87","0","0.85","0.87","21846.0000","19006.0200"
"29/11/2021","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.0000","0.0000"
"29/11/2021","CMLT","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.0000","0.0000"
"29/11/2021","CPC","0.03","0.02","0.02","0.02","0.02","0.02","0","0.02","","0.0000","0.0000"
"29/11/2021","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.0000","0.0000"
"29/11/2021","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"29/11/2021","EGH","7.81","7.00","7.80","7.80","7.80","7.80","0","7.03","7.80","0.0000","0.0000"
"29/11/2021","EGL","2.54","1.40","2.53","2.53","2.53","2.53","0","2.53","2.78","0.0000","0.0000"
"29/11/2021","ETI","0.08","0.05","0.08","0.08","0.08","0.08","0","","0.09","0.0000","0.0000"
"29/11/2021","FML","5.14","1.08","4.00","4.00","4.00","4.00","0","","4.00","25.0000","100.0000"
"29/11/2021","GCB","5.40","4.05","5.25","5.25","5.25","5.25","0","","5.25","1.0000","5.2500"
"29/11/2021","GGBL","1.81","0.90","1.80","1.80","1.80","1.80","0","","1.80","0.0000","0.0000"
"29/11/2021","GLD","108.60","97.30","108.60","108.60","108.60","108.60","0","","","0.0000","0.0000"
"29/11/2021","GOIL","1.82","1.50","1.82","1.82","1.82","1.82","0","1.82","1.85","0.0000","0.0000"
"29/11/2021","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","9.50","0.0000","0.0000"
"29/11/2021","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.0000","0.0000"
"29/11/2021","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0","","0.05","0.0000","0.0000"
"29/11/2021","MAC","5.98","5.39","5.39","5.39","5.39","5.39","0","","","0.0000","0.0000"
"29/11/2021","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"29/11/2021","MTNGH","1.33","0.64","1.20","1.20","1.20","1.20","0","1.20","1.25","0.0000","0.0000"
"29/11/2021","PBC","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"29/11/2021","POP","0.65","0.60","0.65","0.65","0.65","0.65","0","","","0.0000","0.0000"
"29/11/2021","RBGH","0.60","0.41","0.60","0.60","0.60","0.60","0","0.60","","0.0000","0.0000"
"29/11/2021","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"29/11/2021","SCB","20.35","16.31","20.35","20.35","20.35","20.35","0","19.00","","0.0000","0.0000"
"29/11/2021","SCB PREF","0.90","0.87","0.90","0.90","0.90","0.90","0","0.90","","0.0000","0.0000"
"29/11/2021","SIC","0.08","0.07","0.07","0.07","0.07","0.07","0","0.07","","0.0000","0.0000"
"29/11/2021","SOGEGH","1.25","0.64","1.20","1.20","1.20","1.20","0","1.08","1.20","0.0000","0.0000"
"29/11/2021","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.0000","0.0000"
"29/11/2021","TBL","0.34","0.34","0.34","0.34","0.34","0.34","0","0.35","","0.0000","0.0000"
"29/11/2021","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.0000","0.0000"
"29/11/2021","TOTAL","5.52","2.83","5.49","5.49","5.49","5.49","0","5.02","5.49","0.0000","0.0000"
"29/11/2021","UNIL","8.29","2.00","5.89","5.89","5.89","5.89","0","","5.89","5.0000","29.4500"
"26/11/2021","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","0.41","0.0000","0.0000"
"26/11/2021","ACCESS","4.39","3.15","3.15","3.15","3.15","3.15","0","","","0.0000","0.0000"
"26/11/2021","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","5.06","","0.0000","0.0000"
"26/11/2021","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.0000","0.0000"
"26/11/2021","ALW","0.11","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.0000","0.0000"
"26/11/2021","BOPP","6.65","2.00","6.65","6.65","6.65","6.65","0","","6.65","0.0000","0.0000"
"26/11/2021","CAL","0.87","0.60","0.87","0.87","0.87","0.87","0","0.87","0.90","50000.0000","43500.0000"
"26/11/2021","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.0000","0.0000"
"26/11/2021","CMLT","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.0000","0.0000"
"26/11/2021","CPC","0.03","0.02","0.02","0.02","0.02","0.02","0","0.02","","0.0000","0.0000"
"26/11/2021","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.0000","0.0000"
"26/11/2021","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"26/11/2021","EGH","7.81","7.00","7.80","7.80","7.80","7.80","0","7.20","7.80","37.0000","288.6000"
"26/11/2021","EGL","2.54","1.40","2.53","2.53","2.53","2.53","0","2.53","2.78","0.0000","0.0000"
"26/11/2021","ETI","0.08","0.05","0.08","0.08","0.08","0.08","0","0.08","0.09","3000.0000","240.0000"
"26/11/2021","FML","5.14","1.08","4.02","4.02","4.00","4.00","-0.02","","4.00","230400.0000","921608.0000"
"26/11/2021","GCB","5.40","4.05","5.25","5.25","5.25","5.25","0","","5.25","0.0000","0.0000"
"26/11/2021","GGBL","1.81","0.90","1.80","1.80","1.80","1.80","0","","1.80","0.0000","0.0000"
"26/11/2021","GLD","108.60","97.30","108.60","108.60","108.60","108.60","0","","","0.0000","0.0000"
"26/11/2021","GOIL","1.82","1.50","1.82","1.82","1.82","1.82","0","1.82","1.85","0.0000","0.0000"
"26/11/2021","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","9.50","0.0000","0.0000"
"26/11/2021","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.0000","0.0000"
"26/11/2021","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0","","0.05","0.0000","0.0000"
"26/11/2021","MAC","5.98","5.39","5.39","5.39","5.39","5.39","0","","","0.0000","0.0000"
"26/11/2021","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"26/11/2021","MTNGH","1.33","0.64","1.20","1.20","1.20","1.20","0","1.20","1.25","12341.0000","14809.2000"
"26/11/2021","PBC","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"26/11/2021","POP","0.65","0.60","0.65","0.65","0.65","0.65","0","","","0.0000","0.0000"
"26/11/2021","RBGH","0.60","0.41","0.60","0.60","0.60","0.60","0","0.60","","0.0000","0.0000"
"26/11/2021","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"26/11/2021","SCB","20.35","16.31","20.35","20.35","20.35","20.35","0","20.35","","0.0000","0.0000"
"26/11/2021","SCB PREF","0.90","0.87","0.90","0.90","0.90","0.90","0","0.90","","0.0000","0.0000"
"26/11/2021","SIC","0.08","0.07","0.07","0.07","0.07","0.07","0","0.07","","11700.0000","819.0000"
"26/11/2021","SOGEGH","1.25","0.64","1.20","1.20","1.20","1.20","0","1.08","1.20","0.0000","0.0000"
"26/11/2021","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.0000","0.0000"
"26/11/2021","TBL","0.34","0.34","0.34","0.34","0.34","0.34","0","0.35","","0.0000","0.0000"
"26/11/2021","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.0000","0.0000"
"26/11/2021","TOTAL","5.52","2.83","5.49","5.49","5.49","5.49","0","5.02","5.49","210.0000","1152.9000"
"26/11/2021","UNIL","8.29","2.00","5.89","5.89","5.89","5.89","0","","5.89","0.0000","0.0000"
"25/11/2021","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","0.41","0.0000","0.0000"
"25/11/2021","ACCESS","4.39","3.15","3.15","3.15","3.15","3.15","0","","","0.0000","0.0000"
"25/11/2021","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","5.06","","0.0000","0.0000"
"25/11/2021","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.0000","0.0000"
"25/11/2021","ALW","0.11","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.0000","0.0000"
"25/11/2021","BOPP","6.65","2.00","6.65","6.65","6.65","6.65","0","","6.65","0.0000","0.0000"
"25/11/2021","CAL","0.87","0.60","0.87","0.87","0.87","0.87","0","0.87","","7782.0000","6770.3400"
"25/11/2021","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.0000","0.0000"
"25/11/2021","CMLT","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.0000","0.0000"
"25/11/2021","CPC","0.03","0.02","0.02","0.02","0.02","0.02","0","0.02","","0.0000","0.0000"
"25/11/2021","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.0000","0.0000"
"25/11/2021","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"25/11/2021","EGH","7.81","7.00","7.80","7.80","7.80","7.80","0","7.20","7.80","0.0000","0.0000"
"25/11/2021","EGL","2.54","1.40","2.53","2.53","2.53","2.53","0","2.71","2.78","0.0000","0.0000"
"25/11/2021","ETI","0.08","0.05","0.08","0.08","0.08","0.08","0","0.08","0.09","1225.0000","98.0000"
"25/11/2021","FML","5.14","1.08","4.05","4.05","4.05","4.02","-0.03","","4.05","100100.0000","402585.5000"
"25/11/2021","GCB","5.40","4.05","5.25","5.25","5.25","5.25","0","5.10","5.25","0.0000","0.0000"
"25/11/2021","GGBL","1.81","0.90","1.80","1.80","1.80","1.80","0","","1.80","54.0000","97.2000"
"25/11/2021","GLD","108.60","97.30","108.60","108.60","108.60","108.60","0","","","0.0000","0.0000"
"25/11/2021","GOIL","1.82","1.50","1.82","1.82","1.82","1.82","0","1.80","1.82","2289.0000","4165.9800"
"25/11/2021","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","9.50","0.0000","0.0000"
"25/11/2021","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.0000","0.0000"
"25/11/2021","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0","","0.05","0.0000","0.0000"
"25/11/2021","MAC","5.98","5.39","5.39","5.39","5.39","5.39","0","","","0.0000","0.0000"
"25/11/2021","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"25/11/2021","MTNGH","1.33","0.64","1.20","1.20","1.08","1.20","0","1.10","1.20","2050778.0000","2460923.6000"
"25/11/2021","PBC","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"25/11/2021","POP","0.65","0.60","0.65","0.65","0.65","0.65","0","","","0.0000","0.0000"
"25/11/2021","RBGH","0.60","0.41","0.60","0.60","0.60","0.60","0","0.60","","0.0000","0.0000"
"25/11/2021","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"25/11/2021","SCB","20.35","16.31","20.35","20.35","20.35","20.35","0","20.35","","54.0000","1090.8000"
"25/11/2021","SCB PREF","0.90","0.87","0.90","0.90","0.90","0.90","0","0.90","","0.0000","0.0000"
"25/11/2021","SIC","0.08","0.07","0.07","0.07","0.07","0.07","0","0.07","","6326.0000","442.8200"
"25/11/2021","SOGEGH","1.25","0.64","1.20","1.20","1.20","1.20","0","1.08","1.20","390.0000","468.0000"
"25/11/2021","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.0000","0.0000"
"25/11/2021","TBL","0.34","0.34","0.34","0.34","0.34","0.34","0","0.35","","0.0000","0.0000"
"25/11/2021","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.0000","0.0000"
"25/11/2021","TOTAL","5.52","2.83","5.49","5.49","5.49","5.49","0","5.02","5.49","0.0000","0.0000"
"25/11/2021","UNIL","8.29","2.00","5.89","5.89","5.89","5.89","0","","5.89","0.0000","0.0000"
"24/11/2021","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","0.41","0.0000","0.0000"
"24/11/2021","ACCESS","4.39","3.15","3.15","3.15","3.15","3.15","0","","3.15","179.0000","563.8500"
"24/11/2021","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","5.06","","0.0000","0.0000"
"24/11/2021","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.0000","0.0000"
"24/11/2021","ALW","0.11","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.0000","0.0000"
"24/11/2021","BOPP","6.65","2.00","6.65","6.65","6.65","6.65","0","","6.65","0.0000","0.0000"
"24/11/2021","CAL","0.87","0.60","0.87","0.87","0.87","0.87","0","0.87","0.89","0.0000","0.0000"
"24/11/2021","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.0000","0.0000"
"24/11/2021","CMLT","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.0000","0.0000"
"24/11/2021","CPC","0.03","0.02","0.02","0.02","0.02","0.02","0","","0.02","0.0000","0.0000"
"24/11/2021","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.0000","0.0000"
"24/11/2021","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"24/11/2021","EGH","7.81","7.00","7.80","7.80","7.80","7.80","0","7.20","7.80","382.0000","2979.6000"
"24/11/2021","EGL","2.54","1.40","2.53","2.53","2.53","2.53","0","2.53","","900.0000","2277.0000"
"24/11/2021","ETI","0.08","0.05","0.08","0.08","0.08","0.08","0","0.08","0.09","0.0000","0.0000"
"24/11/2021","FML","5.14","1.08","4.05","4.05","4.05","4.05","0","","4.00","100.0000","400.0000"
"24/11/2021","GCB","5.40","4.05","5.25","5.25","5.25","5.25","0","5.00","5.25","195.0000","1023.7500"
"24/11/2021","GGBL","1.81","0.90","1.80","1.80","1.80","1.80","0","","1.80","94.0000","169.2000"
"24/11/2021","GLD","108.60","97.30","108.60","108.60","108.60","108.60","0","","","0.0000","0.0000"
"24/11/2021","GOIL","1.82","1.50","1.82","1.82","1.82","1.82","0","1.80","","0.0000","0.0000"
"24/11/2021","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","9.50","0.0000","0.0000"
"24/11/2021","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.0000","0.0000"
"24/11/2021","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0","","0.05","0.0000","0.0000"
"24/11/2021","MAC","5.98","5.39","5.39","5.39","5.39","5.39","0","","","0.0000","0.0000"
"24/11/2021","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"24/11/2021","MTNGH","1.33","0.64","1.20","1.20","1.08","1.20","0","1.08","1.19","440228.0000","527433.6000"
"24/11/2021","PBC","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"24/11/2021","POP","0.65","0.60","0.65","0.65","0.65","0.65","0","","","0.0000","0.0000"
"24/11/2021","RBGH","0.60","0.41","0.60","0.60","0.60","0.60","0","0.60","0.63","0.0000","0.0000"
"24/11/2021","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"24/11/2021","SCB","20.35","16.31","20.35","20.35","20.35","20.35","0","19.00","20.35","100.0000","2035.0000"
"24/11/2021","SCB PREF","0.90","0.87","0.90","0.90","0.90","0.90","0","0.90","","0.0000","0.0000"
"24/11/2021","SIC","0.08","0.07","0.07","0.07","0.07","0.07","0","","0.07","144.0000","10.0800"
"24/11/2021","SOGEGH","1.25","0.64","1.20","1.20","1.20","1.20","0","1.08","1.20","22.0000","26.4000"
"24/11/2021","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.0000","0.0000"
"24/11/2021","TBL","0.34","0.34","0.34","0.34","0.34","0.34","0","0.35","","0.0000","0.0000"
"24/11/2021","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","5.0000","59.6000"
"24/11/2021","TOTAL","5.52","2.83","5.49","5.49","5.49","5.49","0","5.02","5.49","20.0000","109.8000"
"24/11/2021","UNIL","8.29","2.00","5.89","5.89","5.89","5.89","0","","5.89","4.0000","23.5600"
"23/11/2021","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","0.41","0.0000","0.0000"
"23/11/2021","ACCESS","4.39","3.15","3.15","3.15","3.15","3.15","0","","","0.0000","0.0000"
"23/11/2021","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","5.06","","0.0000","0.0000"
"23/11/2021","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.0000","0.0000"
"23/11/2021","ALW","0.11","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.0000","0.0000"
"23/11/2021","BOPP","6.65","2.00","6.65","6.65","6.65","6.65","0","","6.65","0.0000","0.0000"
"23/11/2021","CAL","0.87","0.60","0.87","0.87","0.87","0.87","0","0.87","0.89","0.0000","0.0000"
"23/11/2021","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.0000","0.0000"
"23/11/2021","CMLT","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.0000","0.0000"
"23/11/2021","CPC","0.03","0.02","0.02","0.02","0.02","0.02","0","","0.02","0.0000","0.0000"
"23/11/2021","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.0000","0.0000"
"23/11/2021","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"23/11/2021","EGH","7.81","7.00","7.80","7.80","7.80","7.80","0","7.20","7.79","0.0000","0.0000"
"23/11/2021","EGL","2.54","1.40","2.53","2.53","2.53","2.53","0","2.53","","30702.0000","77676.0600"
"23/11/2021","ETI","0.08","0.05","0.08","0.08","0.08","0.08","0","0.08","0.09","0.0000","0.0000"
"23/11/2021","FML","5.14","1.08","4.05","4.05","4.05","4.05","0","","4.00","100.0000","400.0000"
"23/11/2021","GCB","5.40","4.05","5.25","5.25","5.25","5.25","0","5.00","5.25","0.0000","0.0000"
"23/11/2021","GGBL","1.81","0.90","1.80","1.80","1.80","1.80","0","","1.80","0.0000","0.0000"
"23/11/2021","GLD","108.60","97.30","108.60","108.60","108.60","108.60","0","","","0.0000","0.0000"
"23/11/2021","GOIL","1.82","1.50","1.82","1.82","1.82","1.82","0","1.70","","0.0000","0.0000"
"23/11/2021","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","9.50","0.0000","0.0000"
"23/11/2021","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.0000","0.0000"
"23/11/2021","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0","","0.05","0.0000","0.0000"
"23/11/2021","MAC","5.98","5.39","5.39","5.39","5.39","5.39","0","","","0.0000","0.0000"
"23/11/2021","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"23/11/2021","MTNGH","1.33","0.64","1.24","1.24","1.20","1.20","-0.04","","1.20","3244125.0000","3892969.5900"
"23/11/2021","PBC","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"23/11/2021","POP","0.65","0.60","0.65","0.65","0.65","0.65","0","","","0.0000","0.0000"
"23/11/2021","RBGH","0.60","0.41","0.60","0.60","0.60","0.60","0","0.60","0.63","1000.0000","600.0000"
"23/11/2021","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"23/11/2021","SCB","20.35","16.31","20.35","20.35","20.35","20.35","0","19.00","20.35","50.0000","1017.5000"
"23/11/2021","SCB PREF","0.90","0.87","0.90","0.90","0.90","0.90","0","0.90","","0.0000","0.0000"
"23/11/2021","SIC","0.08","0.07","0.07","0.07","0.07","0.07","0","","0.07","0.0000","0.0000"
"23/11/2021","SOGEGH","1.25","0.64","1.20","1.20","1.20","1.20","0","1.08","","0.0000","0.0000"
"23/11/2021","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.0000","0.0000"
"23/11/2021","TBL","0.34","0.34","0.34","0.34","0.34","0.34","0","0.35","","0.0000","0.0000"
"23/11/2021","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.0000","0.0000"
"23/11/2021","TOTAL","5.52","2.83","5.49","5.49","5.49","5.49","0","5.02","5.49","0.0000","0.0000"
"23/11/2021","UNIL","8.29","2.00","5.89","5.89","5.89","5.89","0","","5.89","0.0000","0.0000"
"22/11/2021","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.0000","0.0000"
"22/11/2021","ACCESS","4.39","3.15","3.15","3.15","3.15","3.15","0","","3.15","0.0000","0.0000"
"22/11/2021","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","","0.0000","0.0000"
"22/11/2021","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.0000","0.0000"
"22/11/2021","ALW","0.11","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.0000","0.0000"
"22/11/2021","BOPP","6.65","2.00","6.65","6.65","6.65","6.65","0","","6.65","0.0000","0.0000"
"22/11/2021","CAL","0.87","0.60","0.87","0.87","0.87","0.87","0","0.87","0.89","2153.0000","1873.1100"
"22/11/2021","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.0000","0.0000"
"22/11/2021","CMLT","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"22/11/2021","CPC","0.03","0.02","0.02","0.02","0.02","0.02","0","","","0.0000","0.0000"
"22/11/2021","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.0000","0.0000"
"22/11/2021","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"22/11/2021","EGH","7.81","7.00","7.81","7.81","7.81","7.80","-0.01","7.20","7.81","3055.0000","23843.5000"
"22/11/2021","EGL","2.54","1.40","2.53","2.53","2.53","2.53","0","2.53","","0.0000","0.0000"
"22/11/2021","ETI","0.08","0.05","0.08","0.08","0.08","0.08","0","0.08","0.09","960.0000","76.8000"
"22/11/2021","FML","5.14","1.08","4.05","4.05","4.05","4.05","0","","4.05","0.0000","0.0000"
"22/11/2021","GCB","5.40","4.05","5.25","5.25","5.25","5.25","0","5.00","5.25","123389.0000","647792.2500"
"22/11/2021","GGBL","1.81","0.90","1.80","1.80","1.80","1.80","0","","1.80","625.0000","1125.0000"
"22/11/2021","GLD","108.60","97.30","108.60","108.60","108.60","108.60","0","","","0.0000","0.0000"
"22/11/2021","GOIL","1.82","1.50","1.82","1.82","1.82","1.82","0","1.82","1.84","5160.0000","9391.2000"
"22/11/2021","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","9.50","0.0000","0.0000"
"22/11/2021","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.0000","0.0000"
"22/11/2021","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0","","0.05","0.0000","0.0000"
"22/11/2021","MAC","5.98","5.39","5.39","5.39","5.39","5.39","0","","","0.0000","0.0000"
"22/11/2021","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"22/11/2021","MTNGH","1.33","0.64","1.25","1.25","1.23","1.24","-0.01","1.20","1.23","3910922.0000","4849444.5000"
"22/11/2021","PBC","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"22/11/2021","POP","0.65","0.60","0.65","0.65","0.65","0.65","0","","","0.0000","0.0000"
"22/11/2021","RBGH","0.60","0.41","0.60","0.60","0.60","0.60","0","0.60","0.65","0.0000","0.0000"
"22/11/2021","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"22/11/2021","SCB","20.35","16.31","20.35","20.35","20.35","20.35","0","19.00","20.35","51.0000","1037.8500"
"22/11/2021","SCB PREF","0.90","0.87","0.90","0.90","0.90","0.90","0","0.90","","0.0000","0.0000"
"22/11/2021","SIC","0.08","0.07","0.07","0.07","0.07","0.07","0","","0.07","0.0000","0.0000"
"22/11/2021","SOGEGH","1.25","0.64","1.20","1.20","1.20","1.20","0","1.08","","55578.0000","66693.6000"
"22/11/2021","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.0000","0.0000"
